vessel_capacity,sea_speed,bunker_consumption
5890,16.5,73.331668343225
5890,17.0,78.379242225289
5890,17.5,83.643647916296
5890,18.0,89.127605279913
5890,18.5,94.833790226678
5890,19.0,100.764836616874
5890,19.5,106.923338032143
5890,20.0,113.311849428088
5890,20.5,119.85747309610349
5890,21.0,126.64969468969605
5900,14.0,51.273275789172
5900,14.5,55.28144849786
5900,15.0,59.492231359828
5900,15.5,63.908599919064
5900,16.0,68.533473688552
5900,16.5,73.369718964293
5900,17.0,78.420151415086
5900,17.5,83.68753847216
5900,18.0,89.174601539507
5900,18.5,94.884018043102
5900,19.0,100.81842333485
5900,19.5,106.980412465203
5900,20.0,113.372541836701
5900,20.5,119.92187245692165
5900,21.0,126.71794065736054
5910,14.0,51.298741905016
5910,14.5,55.309176788123
5910,15.0,59.522336175749
5910,15.5,63.941197291247
5910,16.0,68.568681295347
5910,16.5,73.407656101761
5910,17.0,78.460938968425
5910,17.5,83.731298888477
5910,18.0,89.221458801848
5910,18.5,94.934097645623
5910,19.0,100.871852259075
5910,19.5,107.037319157279
5910,20.0,113.433056185583
5910,20.5,119.98608318549425
5910,21.0,126.78598702195893
5920,14.0,51.324130207314
5920,14.5,55.336820794491
5920,15.0,59.552349910351
5920,15.5,63.973696452814
5920,16.0,68.603783225642
5920,16.5,73.44547975563
5920,17.0,78.501604885304
5920,17.5,83.77492916525
5920,18.0,89.268177066935
5920,18.5,94.98402903424
5920,19.0,100.925123389549
5920,19.5,107.09405810837
5920,20.0,113.493392474734
5920,20.5,120.05010528182098
5920,21.0,126.8538337834908
5930,14.0,51.349440696065
5930,14.5,55.364380516961
5930,15.0,59.582272563634
5930,15.5,64.006097403765
5930,16.0,68.638779479437
5930,16.5,73.483189925899
5930,17.0,78.542149165725
5930,17.5,83.818429302476
5930,18.0,89.314756334769
5930,18.5,95.033812208953
5930,19.0,100.978236726272
5930,19.5,107.150629318477
5930,20.0,113.553550704155
5930,20.5,120.11393874590269
5930,21.0,126.92148094195721
5940,14.0,51.374673371271
5940,14.5,55.391855955535
5940,15.0,59.612104135599
5940,15.5,64.038400144101
5940,16.0,68.673670056732
5940,16.5,73.520786612569
5940,17.0,78.582571809688
5940,17.5,83.861799300157
5940,18.0,89.36119660535
5940,18.5,95.083447169763
5940,19.0,101.031192269245
5940,19.5,107.2070327876
5940,20.0,113.613530873844
5940,20.5,120.17758357773842
5940,21.0,126.98892849735687
5950,14.0,51.399828232931
5950,14.5,55.419247110213
5950,15.0,59.641844626245
5950,15.5,64.070604673822
5950,16.0,68.708454957527
5950,16.5,73.55826981564
5950,17.0,78.622872817191
5950,17.5,83.905039158292
5950,18.0,89.407497878678
5950,18.5,95.13293391667
5950,19.0,101.083990018466
5950,19.5,107.263268515738
5950,20.0,113.673332983803
5950,20.5,120.24103977732882
5950,21.0,127.05617644969075
5960,14.0,51.424905281044
5960,14.5,55.446553980993
5960,15.0,59.671494035572
5960,15.5,64.102710992927
5960,16.0,68.743134181822
5960,16.5,73.595639535111
5960,17.0,78.663052188236
5960,17.5,83.948148876882
5960,18.0,89.453660154753
5960,18.5,95.182272449673
5960,19.0,101.136629973937
5960,19.5,107.319336502893
5960,20.0,113.732957034031
5960,20.5,120.30430734467407
5960,21.0,127.1232247989588
5970,14.0,51.449904515612
5970,14.5,55.473776567877
5970,15.0,59.70105236358
5970,15.5,64.134719101417
5970,16.0,68.777707729617
5970,16.5,73.632895770984
5970,17.0,78.703109922822
5970,17.5,83.991128455926
5970,18.0,89.499683433575
5970,18.5,95.231462768772
5970,19.0,101.189112135657
5970,19.5,107.375236749062
5970,20.0,113.792403024529
5970,20.5,120.3673862797735
5970,21.0,127.1900735451605
5980,14.0,51.474825936633
5980,14.5,55.500914870864
5980,15.0,59.73051961027
5980,15.5,64.166628999291
5980,16.0,68.812175600912
5980,16.5,73.670038523256
5980,17.0,78.74304602095
5980,17.5,84.033977895425
5980,18.0,89.545567715143
5980,18.5,95.280504873968
5980,19.0,101.241436503626
5980,19.5,107.430969254248
5980,20.0,113.851670955295
5980,20.5,120.43027658262719
5980,21.0,127.2567226882957
5990,14.0,51.499669544108
5990,14.5,55.527968889955
5990,15.0,59.759895775642
5990,15.5,64.19844068655
5990,16.0,68.846537795707
5990,16.5,73.70706779193
5990,17.0,78.782860482619
5990,17.5,84.076697195378
5990,18.0,89.591312999459
5990,18.5,95.329398765261
5990,19.0,101.293603077845
5990,19.5,107.486534018449
5990,20.0,113.910760826331
5990,20.5,120.49297825323549
5990,21.0,127.32317222836491
6000,14.0,51.524435338037
6000,14.5,55.554938625149
6000,15.0,59.789180859694
6000,15.5,64.230154163194
6000,16.0,68.880794314002
6000,16.5,73.743983577004
6000,17.0,78.822553307829
6000,17.5,84.119286355785
6000,18.0,89.636919286521
6000,18.5,95.37814444265
6000,19.0,101.345611858312
6000,19.5,107.541931041665
6000,20.0,113.969672637636
6000,20.5,120.55549129159783
6000,21.0,127.3894221653676
6010,14.0,51.54912331842
6010,14.5,55.581824076446
6010,15.0,59.818374862428
6010,15.5,64.261769429221
6010,16.0,68.914945155797
6010,16.5,73.780785878479
6010,17.0,78.86212449658
6010,17.5,84.161745376647
6010,18.0,89.68238657633
6010,18.5,95.426741906136
6010,19.0,101.397462845029
6010,19.5,107.597160323898
6010,20.0,114.02840638921
6010,20.5,120.61781569771537
6010,21.0,127.45547249930499
6020,14.0,51.573733485257
6020,14.5,55.608625243847
6020,15.0,59.847477783844
6020,15.5,64.293286484634
6020,16.0,68.948990321092
6020,16.5,73.817474696355
6020,17.0,78.901574048873
6020,17.5,84.204074257963
6020,18.0,89.727714868886
6020,18.5,95.475191155718
6020,19.0,101.449156037995
6020,19.5,107.652221865146
6020,20.0,114.086962081053
6020,20.5,120.6799514715866
6020,21.0,127.52132323017523
6030,14.0,51.598265838548
6030,14.5,55.635342127351
6030,15.0,59.87648962394
6030,15.5,64.324705329431
6030,16.0,68.982929809887
6030,16.5,73.854050030631
6030,17.0,78.940901964707
6030,17.5,84.246272999733
6030,18.0,89.772904164189
6030,18.5,95.523492191396
6030,19.0,101.50069143721
6030,19.5,107.707115665409
6030,20.0,114.145339713165
6030,20.5,120.74189861321216
6030,21.0,127.58697435797924
6040,14.0,51.622720378293
6040,14.5,55.661974726958
6040,15.0,59.905410382718
6040,15.5,64.356025963613
6040,16.0,69.016763622182
6040,16.5,73.890511881308
6040,17.0,78.980108244082
6040,17.5,84.288341601958
6040,18.0,89.817954462238
6040,18.5,95.571645013172
6040,19.0,101.552069042674
6040,19.5,107.761841724688
6040,20.0,114.203539285547
6040,20.5,120.80365712259265
6040,21.0,127.65242588271774
6050,14.0,51.647097104491
6050,14.5,55.688523042668
6050,15.0,59.934240060178
6050,15.5,64.387248387179
6050,16.0,69.050491757977
6050,16.5,73.926860248386
6050,17.0,79.019192886999
6050,17.5,84.330280064638
6050,18.0,89.862865763035
6050,18.5,95.619649621043
6050,19.0,101.603288854387
6050,19.5,107.816400042983
6050,20.0,114.261560798197
6050,20.5,120.86522699972637
6050,21.0,127.71767780438827
6060,14.0,51.671396017144
6060,14.5,55.714987074482
6060,15.0,59.962978656318
6060,15.5,64.418372600129
6060,16.0,69.084114217272
6060,16.5,73.963095131865
6060,17.0,79.058155893457
6060,17.5,84.372088387772
6060,18.0,89.907638066578
6060,18.5,95.667506015011
6060,19.0,101.65435087235
6060,19.5,107.870790620294
6060,20.0,114.319404251117
6060,20.5,120.92660824461593
6060,21.0,127.78273012299462
6070,14.0,51.69561711625
6070,14.5,55.7413668224
6070,15.0,59.99162617114
6070,15.5,64.449398602464
6070,16.0,69.117631000067
6070,16.5,73.999216531744
6070,17.0,79.096997263456
6070,17.5,84.41376657136
6070,18.0,89.952271372868
6070,18.5,95.715214195076
6070,19.0,101.705255096561
6070,19.5,107.92501345662
6070,20.0,114.377069644307
6070,20.5,120.98780085725991
6070,21.0,127.84758283853483
6080,14.0,51.719760401811
6080,14.5,55.76766228642
6080,15.0,60.020182604644
6080,15.5,64.480326394184
6080,16.0,69.151042106362
6080,16.5,74.035224448024
6080,17.0,79.135716996997
6080,17.5,84.455314615402
6080,18.0,89.996765681905
6080,18.5,95.762774161237
6080,19.0,101.756001527022
6080,19.5,107.979068551962
6080,20.0,114.434556977765
6080,20.5,121.0488048376578
6080,21.0,127.91223595100809
6090,14.0,51.743825873825
6090,14.5,55.793873466544
6090,15.0,60.048647956828
6090,15.5,64.511155975289
6090,16.0,69.184347536157
6090,16.5,74.071118880704
6090,17.0,79.174315094079
6090,17.5,84.496732519899
6090,18.0,90.041120993689
6090,18.5,95.810185913495
6090,19.0,101.806590163732
6090,19.5,108.03295590632
6090,20.0,114.491866251492
6090,20.5,121.10962018581009
6090,21.0,127.97668946041509
6100,14.0,51.767813532293
6100,14.5,55.820000362771
6100,15.0,60.077022227694
6100,15.5,64.541887345777
6100,16.0,69.217547289452
6100,16.5,74.106899829786
6100,17.0,79.212791554702
6100,17.5,84.538020284851
6100,18.0,90.08533730822
6100,18.5,95.857449451849
6100,19.0,101.857021006691
6100,19.5,108.086675519693
6100,20.0,114.548997465489
6100,20.5,121.17024690171677
6100,21.0,128.0409433667559
6110,14.0,51.791723377215
6110,14.5,55.846042975102
6110,15.0,60.105305417242
6110,15.5,64.572520505651
6110,16.0,69.250641366247
6110,16.5,74.142567295267
6110,17.0,79.251146378866
6110,17.5,84.579177910256
6110,18.0,90.129414625497
6110,18.5,95.9045647763
6110,19.0,101.9072940559
6110,19.5,108.140227392081
6110,20.0,114.605950619755
6110,20.5,121.2306849853783
6110,21.0,128.10499767003117
6120,14.0,51.815555408591
6120,14.5,55.872001303536
6120,15.0,60.13349752547
6120,15.5,64.603055454909
6120,16.0,69.283629766542
6120,16.5,74.17812127715
6120,17.0,79.289379566572
6120,17.5,84.620205396116
6120,18.0,90.173352945522
6120,18.5,95.951531886847
6120,19.0,101.957409311357
6120,19.5,108.193611523486
6120,20.0,114.66272571429
6120,20.5,121.29093443679388
6120,21.0,128.16885237023968
6130,14.0,51.839309626421
6130,14.5,55.897875348073
6130,15.0,60.16159855238
6130,15.5,64.633492193551
6130,16.0,69.316512490337
6130,16.5,74.213561775433
6130,17.0,79.327491117819
6130,17.5,84.661102742431
6130,18.0,90.217152268293
6130,18.5,95.998350783491
6130,19.0,102.007366773064
6130,19.5,108.246827913906
6130,20.0,114.719322749094
6130,20.5,121.35099525596407
6130,21.0,128.23250746738216
6140,14.0,51.862986030705
6140,14.5,55.923665108713
6140,15.0,60.189608497972
6140,15.5,64.663830721578
6140,16.0,69.349289537632
6140,16.5,74.248888790117
6140,17.0,79.365481032607
6140,17.5,84.7018699492
6140,18.0,90.260812593811
6140,18.5,96.045021466231
6140,19.0,102.05716644102
6140,19.5,108.299876563342
6140,20.0,114.775741724168
6140,20.5,121.41086744288911
6140,21.0,128.29596296145914
6150,14.0,51.886584621443
6150,14.5,55.949370585457
6150,15.0,60.217527362245
6150,15.5,64.69407103899
6150,16.0,69.381960908428
6150,16.5,74.284102321202
6150,17.0,79.403349310937
6150,17.5,84.742507016423
6150,18.0,90.304333922076
6150,18.5,96.091543935068
6150,19.0,102.106808315225
6150,19.5,108.352757471793
6150,20.0,114.83198263951
6150,20.5,121.47055099756729
6150,21.0,128.35921885246816
6160,14.0,51.910105398634
6160,14.5,55.974991778304
6160,15.0,60.245355145199
6160,15.5,64.724213145786
6160,16.0,69.414526602723
6160,16.5,74.319202368688
6160,17.0,79.441095952808
6160,17.5,84.783013944101
6160,18.0,90.347716253088
6160,18.5,96.137918190001
6160,19.0,102.156292395679
6160,19.5,108.40547063926
6160,20.0,114.888045495122
6160,20.5,121.53004592000042
6160,21.0,128.42227514041164
6170,14.0,51.93354836228
6170,14.5,56.000528687255
6170,15.0,60.273091846834
6170,15.5,64.754257041967
6170,16.0,69.446986620518
6170,16.5,74.354188932574
6170,17.0,79.47872095822
6170,17.5,84.823390732233
6170,18.0,90.390959586846
6170,18.5,96.184144231031
6170,19.0,102.205618682382
6170,19.5,108.458016065743
6170,20.0,114.943930291003
6170,20.5,121.58935221018857
6170,21.0,128.48513182528987
6180,14.0,51.956913512379
6180,14.5,56.025981312309
6180,15.0,60.300737467151
6180,15.5,64.784202727532
6180,16.0,69.479340961813
6180,16.5,74.389062012861
6180,17.0,79.516224327174
6180,17.5,84.86363738082
6180,18.0,90.434063923352
6180,18.5,96.230222058157
6180,19.0,102.254787175335
6180,19.5,108.510393751241
6180,20.0,114.999637027154
6180,20.5,121.64846986813107
6180,21.0,128.5477889071016
6190,14.0,51.980200848932
6190,14.5,56.051349653466
6190,15.0,60.328292006149
6190,15.5,64.814050202482
6190,16.0,69.511589626608
6190,16.5,74.423821609548
6190,17.0,79.553606059669
6190,17.5,84.903753889861
6190,18.0,90.477029262604
6190,18.5,96.27615167138
6190,19.0,102.303797874536
6190,19.5,108.562603695755
6190,20.0,115.055165703573
6190,20.5,121.70739889382735
6190,21.0,128.61024638584644
6200,14.0,52.00341037194
6200,14.5,56.076633710726
6200,15.0,60.355755463828
6200,15.5,64.843799466816
6200,16.0,69.543732614903
6200,16.5,74.458467722636
6200,17.0,79.590866155705
6200,17.5,84.943740259356
6200,18.0,90.519855604603
6200,18.5,96.321933070699
6200,19.0,102.352650779987
6200,19.5,108.614645899285
6200,20.0,115.110516320262
6200,20.5,121.76613928727913
6200,21.0,128.67250426152657
6210,14.0,52.026542081401
6210,14.5,56.10183348409
6210,15.0,60.383127840189
6210,15.5,64.873450520535
6210,16.0,69.575769926698
6210,16.5,74.493000352125
6210,17.0,79.628004615283
6210,17.5,84.983596489306
6210,18.0,90.56254294935
6210,18.5,96.367566256115
6210,19.0,102.401345891687
6210,19.5,108.66652036183
6210,20.0,115.165688877219
6210,20.5,121.82469104848386
6210,21.0,128.73456253413835
6220,14.0,52.049595977316
6220,14.5,56.126948973557
6220,15.0,60.410409135231
6220,15.5,64.903003363638
6220,16.0,69.607701561994
6220,16.5,74.527419498015
6220,17.0,79.665021438402
6220,17.5,85.02332257971
6220,18.0,90.605091296842
6220,18.5,96.413051227628
6220,19.0,102.449883209636
6220,19.5,108.718227083391
6220,20.0,115.220683374446
6220,20.5,121.88305417744368
6220,21.0,128.79642120368493
6230,14.0,52.072572059685
6230,14.5,56.151980179128
6230,15.0,60.437599348955
6230,15.5,64.932457996126
6230,16.0,69.639527520789
6230,16.5,74.561725160305
6230,17.0,79.701916625062
6230,17.5,85.062918530569
6230,18.0,90.647500647082
6230,18.5,96.458387985236
6230,19.0,102.498262733834
6230,19.5,108.769766063968
6230,20.0,115.275499811942
6230,20.5,121.941228674158
6230,21.0,128.85808027016552
6240,14.0,52.095470328507
6240,14.5,56.176927100802
6240,15.0,60.464698481359
6240,15.5,64.961814417998
6240,16.0,69.671247803084
6240,16.5,74.595917338996
6240,17.0,79.738690175263
6240,17.5,85.102384341882
6240,18.0,90.689771000069
6240,18.5,96.503576528942
6240,19.0,102.546484464282
6240,19.5,108.82113730356
6240,20.0,115.330138189708
6240,20.5,121.99921453862731
6240,21.0,128.91953973358045
6250,14.0,52.118290783784
6250,14.5,56.201789738579
6250,15.0,60.491706532446
6250,15.5,64.991072629255
6250,16.0,69.702862408879
6250,16.5,74.629996034088
6250,17.0,79.775342089006
6250,17.5,85.141720013649
6250,18.0,90.731902355802
6250,18.5,96.548616858744
6250,19.0,102.594548400979
6250,19.5,108.872340802168
6250,20.0,115.384598507742
6250,20.5,122.05701177085047
6250,21.0,128.9807995939285
6260,14.0,52.141033425515
6260,14.5,56.226568092459
6260,15.0,60.518623502213
6260,15.5,65.020232629897
6260,16.0,69.734371338174
6260,16.5,74.66396124558
6260,17.0,79.81187236629
6260,17.5,85.180925545871
6260,18.0,90.773894714283
6260,18.5,96.593508974642
6260,19.0,102.642454543924
6260,19.5,108.923376559791
6260,20.0,115.438880766046
6260,20.5,122.1146203708278
6260,21.0,129.04185985121012
6270,14.0,52.163698253699
6270,14.5,56.251262162443
6270,15.0,60.545449390662
6270,15.5,65.049294419923
6270,16.0,69.76577459097
6270,16.5,74.697812973473
6270,17.0,79.848281007115
6270,17.5,85.220000938547
6270,18.0,90.81574807551
6270,18.5,96.638252876637
6270,19.0,102.690202893119
6270,19.5,108.974244576431
6270,20.0,115.492984964619
6270,20.5,122.17204033856012
6270,21.0,129.10272050542628
6280,14.0,52.186285268338
6280,14.5,56.27587194853
6280,15.0,60.572184197792
6280,15.5,65.078257999334
6280,16.0,69.797072167265
6280,16.5,74.731551217767
6280,17.0,79.884568011482
6280,17.5,85.258946191678
6280,18.0,90.857462439484
6280,18.5,96.682848564728
6280,19.0,102.737793448563
6280,19.5,109.024944852085
6280,20.0,115.546911103461
6280,20.5,122.22927167404612
6280,21.0,129.16338155657522
6290,14.0,52.20879446943
6290,14.5,56.300397450721
6290,15.0,60.598827923603
6290,15.5,65.107123368129
6290,16.0,69.82826406706
6290,16.5,74.765175978461
6290,17.0,79.92073337939
6290,17.5,85.297761305262
6290,18.0,90.899037806205
6290,18.5,96.727296038916
6290,19.0,102.785226210257
6290,19.5,109.075477386756
6290,20.0,115.600659182572
6290,20.5,122.28631437728743
6290,21.0,129.2238430046592
6300,14.0,52.231225856976
6300,14.5,56.324838669015
6300,15.0,60.625380568096
6300,15.5,65.135890526309
6300,16.0,69.859350290355
6300,16.5,74.798687255557
6300,17.0,79.956777110839
6300,17.5,85.336446279302
6300,18.0,90.940474175672
6300,18.5,96.771595299201
6300,19.0,102.832501178199
6300,19.5,109.125842180442
6300,20.0,115.654229201953
6300,20.5,122.34316844828281
6300,21.0,129.2841048496764
6310,14.0,52.253579430976
6310,14.5,56.349195603412
6310,15.0,60.65184213127
6310,15.5,65.164559473873
6310,16.0,69.89033083715
6310,16.5,74.832085049052
6310,17.0,79.99269920583
6310,17.5,85.375001113796
6310,18.0,90.981771547887
6310,18.5,96.815746345582
6310,19.0,102.879618352391
6310,19.5,109.176039233144
6310,20.0,115.707621161603
6310,20.5,122.39983388703311
6310,21.0,129.34416709162807
6320,14.0,52.27585519143
6320,14.5,56.373468253912
6320,15.0,60.678212613126
6320,15.5,65.193130210822
6320,16.0,69.921205707446
6320,16.5,74.865369358949
6320,17.0,80.028499664362
6320,17.5,85.413425808744
6320,18.0,91.022929922848
6320,18.5,96.859749178059
6320,19.0,102.926577732832
6320,19.5,109.226068544861
6320,20.0,115.760835061521
6320,20.5,122.45631069353621
6320,21.0,129.40402973051147
6330,14.0,52.298053138338
6330,14.5,56.397656620516
6330,15.0,60.704492013663
6330,15.5,65.221602737155
6330,16.0,69.951974901241
6330,16.5,74.898540185246
6330,17.0,80.064178486435
6330,17.5,85.451720364146
6330,18.0,91.063949300556
6330,18.5,96.903603796633
6330,19.0,102.973379319522
6330,19.5,109.275930115594
6330,20.0,115.813870901709
6330,20.5,122.51259886779494
6330,21.0,129.46369276633038
6340,14.0,52.3201732717
6340,14.5,56.421760703223
6340,15.0,60.730680332881
6340,15.5,65.249977052873
6340,16.0,69.982638418536
6340,16.5,74.931597527944
6340,17.0,80.099735672049
6340,17.5,85.489884780003
6340,18.0,91.104829681011
6340,18.5,96.947310201304
6340,19.0,103.020023112461
6340,19.5,109.325623945343
6340,20.0,115.866728682167
6340,20.5,122.56869840980885
6340,21.0,129.52315619908393
6350,14.0,52.342215591516
6350,14.5,56.445780502034
6350,15.0,60.75677757078
6350,15.5,65.278253157976
6350,16.0,70.013196259332
6350,16.5,74.964541387043
6350,17.0,80.135171221205
6350,17.5,85.527919056315
6350,18.0,91.145571064213
6350,18.5,96.990868392071
6350,19.0,103.066509111649
6350,19.5,109.375150034107
6350,20.0,115.919408402893
6350,20.5,122.62460931957546
6350,21.0,129.58242002876906
6360,14.0,52.364180097786
6360,14.5,56.469716016947
6360,15.0,60.782783727361
6360,15.5,65.306431052463
6360,16.0,70.043648423627
6360,16.5,74.997371762542
6360,17.0,80.170485133902
6360,17.5,85.565823193081
6360,18.0,91.186173450162
6360,18.5,97.034278368934
6360,19.0,103.112837317086
6360,19.5,109.424508381887
6360,20.0,115.971910063889
6360,20.5,122.68033159709756
6360,21.0,129.64148425538946
6370,14.0,52.386066790509
6370,14.5,56.493567247965
6370,15.0,60.808698802624
6370,15.5,65.334510736334
6370,16.0,70.073994911422
6370,16.5,75.030088654442
6370,17.0,80.205677410141
6370,17.5,85.603597190301
6370,18.0,91.226636838858
6370,18.5,97.077540131894
6370,19.0,103.159007728773
6370,19.5,109.473698988683
6370,20.0,116.024233665154
6370,20.5,122.73586524237417
6370,21.0,129.70034887894371
6380,14.0,52.407875669687
6380,14.5,56.517334195085
6380,15.0,60.834522796567
6380,15.5,65.36249220959
6380,16.0,70.104235722717
6380,16.5,75.062692062743
6380,17.0,80.24074804992
6380,17.5,85.641241047975
6380,18.0,91.2669612303
6380,18.5,97.120653680951
6380,19.0,103.205020346709
6380,19.5,109.522721854494
6380,20.0,116.076379206688
6380,20.5,122.7912102554052
6380,21.0,129.75901389943184
6390,14.0,52.429606735318
6390,14.5,56.541016858309
6390,15.0,60.860255709192
6390,15.5,65.390375472231
6390,16.0,70.134370857513
6390,16.5,75.095181987444
6390,17.0,80.275697053241
6390,17.5,85.678754766104
6390,18.0,91.30714662449
6390,18.5,97.163619016104
6390,19.0,103.250875170894
6390,19.5,109.571576979321
6390,20.0,116.128346688491
6390,20.5,122.84636663619008
6390,21.0,129.8174793168529
6400,14.0,52.451259987403
6400,14.5,56.564615237636
6400,15.0,60.885897540498
6400,15.5,65.418160524256
6400,16.0,70.164400315808
6400,16.5,75.127558428547
6400,17.0,80.310524420104
6400,17.5,85.716138344688
6400,18.0,91.347193021426
6400,18.5,97.206436137353
6400,19.0,103.296572201328
6400,19.5,109.620264363164
6400,20.0,116.180136110563
6400,20.5,122.90133438472924
6400,21.0,129.8757451312076
6410,14.0,52.472835425942
6410,14.5,56.588129333066
6410,15.0,60.911448290486
6410,15.5,65.445847365666
6410,16.0,70.194324097603
6410,16.5,75.159821386049
6410,17.0,80.345230150507
6410,17.5,85.753391783725
6410,18.0,91.387100421109
6410,18.5,97.249105044699
6410,19.0,103.342111438011
6410,19.5,109.668784006022
6410,20.0,116.231747472905
6410,20.5,122.95611350102357
6410,21.0,129.93381134249722
6420,14.0,52.494333050935
6420,14.5,56.6115591446
6420,15.0,60.936907959155
6420,15.5,65.47343599646
6420,16.0,70.224142202899
6420,16.5,75.191970859953
6420,17.0,80.379814244452
6420,17.5,85.790515083218
6420,18.0,91.426868823539
6420,18.5,97.291625738142
6420,19.0,103.387492880944
6420,19.5,109.717135907896
6420,20.0,116.283180775515
6420,20.5,123.01070398507144
6420,21.0,129.9916779507193
6430,14.0,52.515752862382
6430,14.5,56.634904672237
6430,15.0,60.962276546505
6430,15.5,65.500926416639
6430,16.0,70.253854631694
6430,16.5,75.224006850257
6430,17.0,80.414276701939
6430,17.5,85.827508243164
6430,18.0,91.466498228716
6430,18.5,97.333998217681
6430,19.0,103.432716530125
6430,19.5,109.765320068786
6430,20.0,116.334436018395
6430,20.5,123.06510583687438
6430,21.0,130.0493449558761
6440,14.0,52.537094860283
6440,14.5,56.658165915977
6440,15.0,60.987554052536
6440,15.5,65.528318626203
6440,16.0,70.283461383989
6440,16.5,75.255929356962
6440,17.0,80.448617522966
6440,17.5,85.864371263565
6440,18.0,91.505988636639
6440,18.5,97.376222483317
6440,19.0,103.477782385556
6440,19.5,109.813336488691
6440,20.0,116.385513201544
6440,20.5,123.11931905643165
6440,21.0,130.10681235796665
6450,14.0,52.558359044638
6450,14.5,56.681342875821
6450,15.0,61.012740477249
6450,15.5,65.555612625151
6450,16.0,70.312962459785
6450,16.5,75.287738380068
6450,17.0,80.482836707535
6450,17.5,85.901104144421
6450,18.0,91.54534004731
6450,18.5,97.418298535049
6450,19.0,103.522690447236
6450,19.5,109.861185167612
6450,20.0,116.436412324963
6450,20.5,123.1733436437437
6450,21.0,130.16408015699136
6460,14.0,52.579545415447
6460,14.5,56.704435551768
6460,15.0,61.037835820644
6460,15.5,65.582808413483
6460,16.0,70.34235785908
6460,16.5,75.319433919574
6460,17.0,80.516934255645
6460,17.5,85.93770688573
6460,18.0,91.584552460727
6460,18.5,97.460226372877
6460,19.0,103.567440715165
6460,19.5,109.908866105548
6460,20.0,116.48713338865
6460,20.5,123.22717959880946
6460,21.0,130.22114835294923
6470,14.0,52.600653972709
6470,14.5,56.727443943819
6470,15.0,61.062840082719
6470,15.5,65.6099059912
6470,16.0,70.371647581875
6470,16.5,75.351015975481
6470,17.0,80.550910167297
6470,17.5,85.974179487495
6470,18.0,91.623625876891
6470,18.5,97.502005996803
6470,19.0,103.612033189343
6470,19.5,109.9563793025
6470,20.0,116.537676392607
6470,20.5,123.28082692163
6470,21.0,130.27801694584107
6480,14.0,52.621684716426
6480,14.5,56.750368051972
6480,15.0,61.087753263476
6480,15.5,65.636905358302
6480,16.0,70.400831628171
6480,16.5,75.382484547789
6480,17.0,80.584764442489
6480,17.5,86.010521949713
6480,18.0,91.662560295802
6480,18.5,97.543637406824
6480,19.0,103.656467869771
6480,19.5,110.003724758468
6480,20.0,116.588041336833
6480,20.5,123.33428561220519
6480,21.0,130.3346859356672
6490,14.0,52.642637646596
6490,14.5,56.773207876229
6490,15.0,61.112575362914
6490,15.5,65.663806514788
6490,16.0,70.429909997966
6490,16.5,75.413839636497
6490,17.0,80.618497081223
6490,17.5,86.046734272386
6490,18.0,91.70135571746
6490,18.5,97.585120602942
6490,19.0,103.700744756447
6490,19.5,110.050902473452
6490,20.0,116.638228221328
6490,20.5,123.38755567053474
6490,21.0,130.39115532242695
6500,14.0,52.663512763221
6500,14.5,56.79596341659
6500,15.0,61.137306381034
6500,15.5,65.690609460658
6500,16.0,70.458882691262
6500,16.5,75.445081241606
6500,17.0,80.652108083499
6500,17.5,86.082816455514
6500,18.0,91.740012141865
6500,18.5,97.626455585157
6500,19.0,103.744863849373
6500,19.5,110.097912447451
6500,20.0,116.688237046092
6500,20.5,123.44063709661842
6500,21.0,130.4474251061201
6510,14.0,52.684310066299
6510,14.5,56.818634673054
6510,15.0,61.161946317835
6510,15.5,65.717314195914
6510,16.0,70.487749708057
6510,16.5,75.476209363116
6510,17.0,80.685597449315
6510,17.5,86.118768499095
6510,18.0,91.778529569016
6510,18.5,97.667642353468
6510,19.0,103.788825148548
6510,19.5,110.144754680466
6510,20.0,116.738067811126
6510,20.5,123.4935298904573
6510,21.0,130.50349528674823
6520,14.0,52.705029555831
6520,14.5,56.841221645621
6520,15.0,61.186495173317
6520,15.5,65.743920720553
6520,16.0,70.516511048352
6520,16.5,75.507224001026
6520,17.0,80.718965178673
6520,17.5,86.154590403132
6520,18.0,91.816907998915
6520,18.5,97.708680907876
6520,19.0,103.832628653972
6520,19.5,110.191429172496
6520,20.0,116.787720516428
6520,20.5,123.54623405204947
6520,21.0,130.55936586430852
6530,14.0,52.725671231817
6530,14.5,56.863724334291
6530,15.0,61.210952947481
6530,15.5,65.770429034578
6530,16.0,70.545166712148
6530,16.5,75.538125155337
6530,17.0,80.752211271573
6530,17.5,86.190282167622
6530,18.0,91.85514743156
6530,18.5,97.74957124838
6530,19.0,103.876274365645
6530,19.5,110.237935923542
6530,20.0,116.837195162
6530,20.5,123.59874958139632
6530,21.0,130.61503683880304
6540,14.0,52.746235094257
6540,14.5,56.886142739065
6540,15.0,61.235319640326
6540,15.5,65.796839137986
6540,16.0,70.573716699443
6540,16.5,75.568912826049
6540,17.0,80.785335728013
6540,17.5,86.225843792567
6540,18.0,91.893247866952
6540,18.5,97.790313374981
6540,19.0,103.919762283568
6540,19.5,110.284274933604
6540,20.0,116.886491747841
6540,20.5,123.65107647849848
6540,21.0,130.6705082102325
6550,14.0,52.766721143151
6550,14.5,56.908476859942
6550,15.0,61.259595251852
6550,15.5,65.82315103078
